101 6 8002
1 50.0 170.0 13638 5335 .30
2 404.0 475.0 17 34 0 17 .18
3 294.0 437.0 52 104 0 52 .46
4 126.0 445.0 184 276 0 92 .14
5 309.0 157.0 13 26 0 13 .22
6 5.0 494.0 58 116 0 58 .23
7 120.0 110.0 68 136 0 68 .22
8 490.0 189.0 33 66 0 33 .31
9 185.0 414.0 104 156 0 52 .32
10 179.0 386.0 76 114 0 38 .27
11 401.0 79.0 50 100 0 50 .44
12 41.0 38.0 176 264 0 88 .24
13 424.0 104.0 94 188 0 94 .17
14 47.0 6.0 58 87 0 29 .27
15 25.0 159.0 138 207 0 69 .40
16 228.0 486.0 81 162 0 81 .13
17 460.0 107.0 116 174 0 58 .49
18 168.0 464.0 50 100 0 50 .32
19 11.0 489.0 10 20 0 10 .44
20 374.0 364.0 45 90 0 45 .37
21 216.0 60.0 32 64 0 32 .19
22 281.0 236.0 56 112 0 56 .13
23 469.0 499.0 11 22 0 11 .19
24 113.0 375.0 84 126 0 42 .15
25 368.0 84.0 144 216 0 72 .19
26 371.0 132.0 98 147 0 49 .45
27 484.0 79.0 142 213 0 71 .28
28 82.0 59.0 52 78 0 26 .41
29 305.0 457.0 12 24 0 12 .15
30 150.0 255.0 17 34 0 17 .13
31 38.0 140.0 194 291 0 97 .39
32 371.0 156.0 40 60 0 20 .24
33 262.0 74.0 188 282 0 94 .25
34 127.0 275.0 14 28 0 14 .23
35 43.0 239.0 48 96 0 48 .31
36 110.0 440.0 68 102 0 34 .49
37 50.0 387.0 39 78 0 39 .21
38 13.0 12.0 75 150 0 75 .48
39 352.0 168.0 59 118 0 59 .25
40 390.0 487.0 58 116 0 58 .33
41 363.0 1.0 108 162 0 54 .22
42 232.0 226.0 122 183 0 61 .41
43 280.0 66.0 22 44 0 22 .33
44 403.0 124.0 52 78 0 26 .39
45 469.0 405.0 126 189 0 63 .34
46 376.0 254.0 196 294 0 98 .14
47 67.0 115.0 114 171 0 57 .19
48 72.0 100.0 166 249 0 83 .47
49 20.0 147.0 73 146 0 73 .14
50 30.0 64.0 80 160 0 80 .32
51 67.0 197.0 98 196 0 98 .36
52 456.0 27.0 140 210 0 70 .28
53 171.0 263.0 54 81 0 27 .36
54 120.0 453.0 21 42 0 21 .20
55 387.0 33.0 64 128 0 64 .16
56 319.0 459.0 146 219 0 73 .36
57 184.0 298.0 184 276 0 92 .12
58 274.0 23.0 172 258 0 86 .43
59 312.0 23.0 20 40 0 20 .36
60 4.0 97.0 31 62 0 31 .20
61 309.0 4.0 67 134 0 67 .23
62 360.0 114.0 66 132 0 66 .23
63 240.0 124.0 50 100 0 50 .16
64 35.0 331.0 124 186 0 62 .23
65 484.0 453.0 24 48 0 24 .13
66 474.0 135.0 140 210 0 70 .33
67 337.0 39.0 192 288 0 96 .35
68 108.0 290.0 35 70 0 35 .24
69 325.0 451.0 96 144 0 48 .24
70 164.0 98.0 38 76 0 38 .16
71 144.0 272.0 190 285 0 95 .12
72 422.0 126.0 31 62 0 31 .46
73 225.0 243.0 79 158 0 79 .26
74 441.0 273.0 40 60 0 20 .49
75 190.0 282.0 68 102 0 34 .13
76 435.0 384.0 116 174 0 58 .30
77 286.0 309.0 68 136 0 68 .45
78 375.0 203.0 44 66 0 22 .30
79 288.0 348.0 32 48 0 16 .22
80 396.0 282.0 66 132 0 66 .47
81 213.0 385.0 126 189 0 63 .48
82 413.0 491.0 174 261 0 87 .41
83 41.0 148.0 44 88 0 44 .14
84 190.0 349.0 110 165 0 55 .18
85 275.0 297.0 25 50 0 25 .41
86 435.0 207.0 170 255 0 85 .13
87 35.0 115.0 198 297 0 99 .31
88 190.0 404.0 100 150 0 50 .41
89 492.0 133.0 12 24 0 12 .48
90 20.0 274.0 148 222 0 74 .18
91 77.0 221.0 97 194 0 97 .23
92 .0 467.0 59 118 0 59 .28
93 175.0 146.0 22 44 0 22 .33
94 57.0 339.0 112 168 0 56 .47
95 179.0 40.0 44 88 0 44 .25
96 215.0 140.0 142 213 0 71 .19
97 360.0 53.0 24 48 0 24 .44
98 316.0 1.0 20 30 0 10 .46
99 368.0 440.0 152 228 0 76 .44
100 352.0 66.0 42 84 0 42 .13
101 433.0 326.0 73 146 0 73 .34
