101 6 1629
1 357.0 171.0 13622 5431 .30
2 220.0 322.0 92 138 0 46 .16
3 63.0 410.0 38 57 0 19 .32
4 465.0 350.0 24 48 0 24 .45
5 371.0 438.0 91 182 0 91 .21
6 221.0 491.0 53 106 0 53 .46
7 171.0 371.0 94 188 0 94 .38
8 201.0 128.0 44 88 0 44 .45
9 335.0 306.0 36 54 0 18 .47
10 328.0 195.0 124 186 0 62 .29
11 1.0 399.0 32 48 0 16 .24
12 487.0 483.0 57 114 0 57 .48
13 463.0 149.0 15 30 0 15 .14
14 282.0 152.0 12 24 0 12 .28
15 36.0 84.0 43 86 0 43 .24
16 326.0 266.0 146 219 0 73 .49
17 85.0 11.0 15 30 0 15 .15
18 454.0 163.0 80 160 0 80 .41
19 301.0 341.0 74 148 0 74 .24
20 249.0 449.0 99 198 0 99 .37
21 166.0 300.0 68 136 0 68 .40
22 259.0 266.0 12 24 0 12 .37
23 171.0 427.0 63 126 0 63 .46
24 447.0 36.0 86 129 0 43 .12
25 383.0 405.0 120 180 0 60 .35
26 102.0 404.0 158 237 0 79 .38
27 477.0 42.0 40 60 0 20 .18
28 331.0 442.0 20 40 0 20 .26
29 294.0 11.0 154 231 0 77 .34
30 .0 150.0 142 213 0 71 .15
31 197.0 343.0 31 62 0 31 .11
32 459.0 294.0 24 48 0 24 .19
33 17.0 391.0 65 130 0 65 .20
34 468.0 464.0 188 282 0 94 .40
35 276.0 413.0 154 231 0 77 .34
36 301.0 487.0 192 288 0 96 .43
37 286.0 196.0 130 195 0 65 .21
38 232.0 89.0 180 270 0 90 .36
39 75.0 311.0 186 279 0 93 .14
40 486.0 196.0 66 132 0 66 .31
41 376.0 430.0 120 180 0 60 .38
42 332.0 38.0 64 96 0 32 .20
43 257.0 237.0 80 120 0 40 .21
44 75.0 34.0 84 168 0 84 .23
45 455.0 8.0 42 63 0 21 .16
46 180.0 78.0 47 94 0 47 .21
47 24.0 21.0 78 156 0 78 .17
48 317.0 357.0 63 126 0 63 .29
49 29.0 67.0 70 105 0 35 .21
50 43.0 91.0 46 92 0 46 .36
51 167.0 281.0 72 144 0 72 .36
52 366.0 325.0 164 246 0 82 .41
53 458.0 19.0 96 144 0 48 .41
54 386.0 4.0 182 273 0 91 .30
55 124.0 190.0 46 69 0 23 .47
56 28.0 85.0 98 147 0 49 .36
57 263.0 140.0 37 74 0 37 .36
58 320.0 461.0 81 162 0 81 .41
59 446.0 247.0 51 102 0 51 .47
60 435.0 210.0 30 45 0 15 .12
61 227.0 148.0 106 159 0 53 .29
62 86.0 306.0 52 78 0 26 .28
63 200.0 392.0 42 84 0 42 .35
64 478.0 330.0 118 177 0 59 .46
65 192.0 4.0 69 138 0 69 .37
66 177.0 336.0 192 288 0 96 .26
67 53.0 198.0 43 86 0 43 .35
68 441.0 201.0 144 216 0 72 .13
69 107.0 287.0 64 128 0 64 .41
70 377.0 355.0 63 126 0 63 .25
71 492.0 104.0 188 282 0 94 .13
72 460.0 37.0 27 54 0 27 .27
73 108.0 347.0 32 64 0 32 .38
74 201.0 391.0 76 152 0 76 .25
75 343.0 331.0 114 171 0 57 .49
76 193.0 121.0 65 130 0 65 .28
77 122.0 85.0 84 126 0 42 .14
78 107.0 76.0 40 80 0 40 .10
79 198.0 283.0 192 288 0 96 .16
80 65.0 475.0 26 39 0 13 .11
81 91.0 193.0 48 96 0 48 .41
82 161.0 58.0 188 282 0 94 .31
83 202.0 212.0 46 92 0 46 .33
84 486.0 284.0 11 22 0 11 .44
85 322.0 495.0 192 288 0 96 .43
86 407.0 154.0 184 276 0 92 .48
87 50.0 165.0 198 297 0 99 .35
88 344.0 149.0 93 186 0 93 .32
89 417.0 333.0 27 54 0 27 .48
90 386.0 321.0 24 48 0 24 .44
91 396.0 317.0 140 210 0 70 .23
92 358.0 239.0 67 134 0 67 .35
93 179.0 423.0 30 45 0 15 .14
94 81.0 342.0 50 75 0 25 .23
95 470.0 201.0 33 66 0 33 .14
96 235.0 486.0 33 66 0 33 .34
97 300.0 291.0 69 138 0 69 .18
98 238.0 288.0 46 69 0 23 .16
99 312.0 343.0 53 106 0 53 .47
100 147.0 452.0 86 129 0 43 .32
101 476.0 465.0 37 74 0 37 .39
