101 6 4023
1 114.0 2.0 13411 5365 .30
2 132.0 193.0 68 136 0 68 .46
3 38.0 446.0 66 99 0 33 .23
4 179.0 310.0 54 108 0 54 .31
5 122.0 63.0 76 152 0 76 .49
6 433.0 495.0 90 180 0 90 .16
7 103.0 23.0 120 180 0 60 .43
8 420.0 377.0 30 60 0 30 .39
9 301.0 283.0 66 99 0 33 .40
10 296.0 117.0 59 118 0 59 .13
11 201.0 139.0 62 93 0 31 .10
12 392.0 389.0 38 76 0 38 .17
13 77.0 89.0 31 62 0 31 .44
14 469.0 291.0 65 130 0 65 .13
15 21.0 350.0 96 144 0 48 .18
16 196.0 59.0 166 249 0 83 .41
17 251.0 306.0 26 39 0 13 .21
18 72.0 397.0 140 210 0 70 .28
19 80.0 205.0 96 144 0 48 .10
20 249.0 169.0 27 54 0 27 .10
21 399.0 480.0 81 162 0 81 .12
22 455.0 59.0 11 22 0 11 .18
23 402.0 356.0 48 72 0 24 .24
24 168.0 322.0 22 33 0 11 .43
25 30.0 143.0 152 228 0 76 .41
26 461.0 42.0 69 138 0 69 .35
27 486.0 425.0 88 176 0 88 .31
28 499.0 265.0 176 264 0 88 .19
29 476.0 106.0 50 100 0 50 .48
30 200.0 290.0 29 58 0 29 .13
31 318.0 405.0 58 116 0 58 .35
32 175.0 276.0 18 36 0 18 .39
33 10.0 134.0 86 129 0 43 .40
34 180.0 378.0 78 156 0 78 .44
35 465.0 347.0 68 136 0 68 .17
36 380.0 92.0 88 132 0 44 .38
37 471.0 117.0 122 183 0 61 .48
38 439.0 153.0 40 80 0 40 .25
39 445.0 287.0 156 234 0 78 .28
40 191.0 418.0 25 50 0 25 .47
41 25.0 358.0 22 44 0 22 .43
42 199.0 123.0 41 82 0 41 .48
43 454.0 342.0 92 138 0 46 .24
44 345.0 320.0 72 108 0 36 .18
45 473.0 204.0 34 51 0 17 .14
46 108.0 146.0 172 258 0 86 .24
47 414.0 313.0 102 153 0 51 .46
48 490.0 14.0 60 120 0 60 .13
49 17.0 340.0 25 50 0 25 .25
50 26.0 54.0 62 93 0 31 .17
51 200.0 169.0 94 141 0 47 .50
52 320.0 95.0 70 105 0 35 .37
53 75.0 11.0 100 150 0 50 .21
54 31.0 102.0 58 116 0 58 .30
55 474.0 314.0 36 54 0 18 .32
56 416.0 251.0 102 153 0 51 .50
57 157.0 184.0 80 160 0 80 .18
58 92.0 377.0 88 176 0 88 .44
59 267.0 448.0 70 140 0 70 .32
60 361.0 226.0 134 201 0 67 .35
61 336.0 289.0 144 216 0 72 .21
62 452.0 384.0 19 38 0 19 .21
63 420.0 35.0 83 166 0 83 .49
64 387.0 498.0 186 279 0 93 .16
65 415.0 102.0 99 198 0 99 .18
66 406.0 401.0 122 183 0 61 .36
67 431.0 319.0 166 249 0 83 .49
68 164.0 320.0 166 249 0 83 .28
69 64.0 172.0 84 126 0 42 .45
70 426.0 13.0 120 180 0 60 .27
71 195.0 162.0 96 192 0 96 .12
72 76.0 322.0 184 276 0 92 .12
73 265.0 208.0 190 285 0 95 .35
74 21.0 234.0 32 64 0 32 .43
75 305.0 99.0 112 168 0 56 .41
76 15.0 472.0 25 50 0 25 .45
77 173.0 51.0 47 94 0 47 .28
78 464.0 245.0 92 138 0 46 .10
79 319.0 370.0 80 160 0 80 .38
80 339.0 385.0 166 249 0 83 .18
81 254.0 115.0 68 136 0 68 .37
82 497.0 135.0 48 72 0 24 .31
83 321.0 127.0 26 39 0 13 .48
84 91.0 370.0 10 20 0 10 .22
85 93.0 397.0 124 186 0 62 .14
86 444.0 392.0 46 69 0 23 .41
87 30.0 99.0 198 297 0 99 .17
88 306.0 489.0 95 190 0 95 .31
89 350.0 400.0 76 114 0 38 .49
90 231.0 92.0 90 180 0 90 .23
91 138.0 190.0 46 92 0 46 .50
92 215.0 43.0 26 52 0 26 .25
93 7.0 54.0 85 170 0 85 .12
94 49.0 5.0 37 74 0 37 .42
95 82.0 320.0 156 234 0 78 .29
96 41.0 191.0 24 48 0 24 .40
97 380.0 474.0 198 297 0 99 .39
98 343.0 73.0 35 70 0 35 .30
99 387.0 305.0 53 106 0 53 .16
100 88.0 271.0 11 22 0 11 .47
101 85.0 279.0 26 52 0 26 .20
