201 6 3233
1 157.0 17.0 26820 10777 .30
2 419.0 277.0 138 207 0 69 .44
3 239.0 368.0 94 141 0 47 .10
4 113.0 311.0 144 216 0 72 .21
5 216.0 423.0 45 90 0 45 .48
6 235.0 205.0 38 76 0 38 .38
7 374.0 4.0 82 164 0 82 .19
8 457.0 486.0 26 52 0 26 .14
9 420.0 290.0 48 96 0 48 .15
10 170.0 258.0 68 102 0 34 .15
11 443.0 280.0 96 144 0 48 .31
12 414.0 20.0 30 45 0 15 .40
13 430.0 26.0 178 267 0 89 .41
14 487.0 29.0 73 146 0 73 .14
15 178.0 467.0 21 42 0 21 .42
16 212.0 124.0 60 120 0 60 .37
17 69.0 127.0 182 273 0 91 .26
18 365.0 253.0 40 60 0 20 .38
19 277.0 475.0 80 120 0 40 .30
20 1.0 3.0 34 51 0 17 .11
21 72.0 40.0 54 108 0 54 .33
22 399.0 69.0 112 168 0 56 .42
23 92.0 423.0 142 213 0 71 .10
24 264.0 392.0 75 150 0 75 .40
25 367.0 121.0 67 134 0 67 .16
26 15.0 30.0 25 50 0 25 .27
27 303.0 331.0 13 26 0 13 .21
28 499.0 443.0 62 93 0 31 .44
29 152.0 143.0 25 50 0 25 .28
30 402.0 377.0 142 213 0 71 .14
31 86.0 161.0 15 30 0 15 .47
32 409.0 429.0 160 240 0 80 .34
33 407.0 10.0 50 75 0 25 .35
34 74.0 273.0 194 291 0 97 .21
35 28.0 38.0 49 98 0 49 .20
36 320.0 22.0 89 178 0 89 .32
37 489.0 177.0 96 192 0 96 .47
38 34.0 391.0 92 184 0 92 .13
39 427.0 278.0 90 180 0 90 .18
40 253.0 63.0 98 196 0 98 .45
41 69.0 436.0 158 237 0 79 .19
42 132.0 84.0 47 94 0 47 .27
43 101.0 193.0 52 78 0 26 .12
44 12.0 369.0 168 252 0 84 .42
45 301.0 276.0 63 126 0 63 .35
46 472.0 164.0 74 111 0 37 .32
47 309.0 36.0 160 240 0 80 .44
48 135.0 460.0 130 195 0 65 .35
