201 6 5687
1 181.0 341.0 28652 11375 .30
2 186.0 234.0 56 112 0 56 .20
3 273.0 386.0 86 172 0 86 .19
4 105.0 82.0 97 194 0 97 .24
5 318.0 410.0 90 135 0 45 .22
6 438.0 91.0 72 144 0 72 .40
7 222.0 279.0 164 246 0 82 .45
8 203.0 493.0 27 54 0 27 .16
9 186.0 129.0 192 288 0 96 .17
10 75.0 392.0 30 60 0 30 .26
11 419.0 235.0 57 114 0 57 .24
12 17.0 231.0 124 186 0 62 .41
13 413.0 67.0 75 150 0 75 .20
14 105.0 12.0 156 234 0 78 .25
15 412.0 152.0 48 72 0 24 .16
16 205.0 221.0 92 184 0 92 .18
17 475.0 389.0 46 92 0 46 .44
18 440.0 223.0 48 72 0 24 .22
19 12.0 44.0 86 129 0 43 .23
20 56.0 390.0 63 126 0 63 .37
21 143.0 184.0 98 147 0 49 .38
22 399.0 475.0 140 210 0 70 .29
23 429.0 132.0 174 261 0 87 .32
24 6.0 63.0 196 294 0 98 .19
25 218.0 331.0 110 165 0 55 .44
26 173.0 457.0 112 168 0 56 .13
27 412.0 91.0 21 42 0 21 .37
28 55.0 141.0 158 237 0 79 .16
29 123.0 230.0 92 138 0 46 .36
30 123.0 112.0 174 261 0 87 .12
31 149.0 71.0 44 66 0 22 .27
32 237.0 246.0 102 153 0 51 .30
33 347.0 338.0 114 171 0 57 .30
34 33.0 10.0 18 36 0 18 .46
35 123.0 350.0 74 111 0 37 .28
36 87.0 232.0 110 165 0 55 .15
37 51.0 467.0 176 264 0 88 .22
38 293.0 451.0 32 48 0 16 .20
39 23.0 290.0 150 225 0 75 .36
40 279.0 361.0 19 38 0 19 .35
41 86.0 138.0 80 120 0 40 .45
42 225.0 315.0 112 168 0 56 .22
43 211.0 308.0 67 134 0 67 .46
44 450.0 330.0 26 39 0 13 .15
45 467.0 456.0 23 46 0 23 .12
46 265.0 184.0 64 96 0 32 .46
47 26.0 405.0 41 82 0 41 .21
48 282.0 426.0 54 108 0 54 .26
49 152.0 108.0 86 129 0 43 .46
50 18.0 321.0 79 158 0 79 .28
51 57.0 372.0 23 46 0 23 .36
52 80.0 200.0 188 282 0 94 .14
53 138.0 430.0 95 190 0 95 .30
54 262.0 375.0 82 123 0 41 .50
55 485.0 448.0 24 36 0 12 .25
56 180.0 229.0 98 196 0 98 .36
57 30.0 137.0 66 132 0 66 .28
58 486.0 338.0 38 76 0 38 .46
59 260.0 490.0 10 20 0 10 .25
60 458.0 243.0 86 172 0 86 .27
61 391.0 469.0 46 92 0 46 .17
62 212.0 455.0 58 87 0 29 .17
63 397.0 339.0 90 180 0 90 .36
64 37.0 419.0 78 117 0 39 .40
